Version,File Name,Method Name,LOC,CognitiveComplexity,CyclomaticComplexity,CodeSmells,NestingDepth,ParameterCount,ChurnTotal,AvgAdded,MaxAdded,AvgDeleted,MaxDeleted,AvgChurn,MaxChurn,ElseAdded,ElseDeleted,CondChanges,DecisionPoints,Histories,Authors,Buggy
release-4.1.0,AbstractSubscriptionManager.java,"void updateSubscriptionState(ByteString, ByteString, SubscriptionState, Callback<Void>, Object)",2,0,1,7,0,5,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,AbstractSubscriptionManager.java,void lostTopic(ByteString),4,0,1,7,0,1,18,2.33,5,3.67,6,6.00,9,0,0,2,0,3,1,Yes
release-4.1.0,AbstractSubscriptionManager.java,void notifyUnsubcribe(ByteString),4,0,1,7,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,AbstractSubscriptionManager.java,"void operationFailed(Object, PubSubException)",5,0,1,7,0,2,166,20.13,61,0.63,1,20.75,61,3,0,10,0,8,1,Yes
release-4.1.0,AbstractSubscriptionManager.java,"void operationFinished(Object, Map<ByteString, InMemorySubscriptionState>)",46,2,3,7,1,2,0,0.00,0,0.00,0,0.00,0,0,0,0,2,0,0,No
release-4.1.0,AbstractSubscriptionManager.java,void run(),34,3,4,7,1,0,175,6.86,61,1.48,6,8.33,61,3,1,16,3,21,3,Yes
release-4.1.0,AbstractSubscriptionManager.java,"void createSubscriptionState(ByteString, ByteString, SubscriptionState, Callback<Void>, Object)",2,0,1,7,0,5,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,AbstractSubscriptionManager.java,"void acquiredTopic(ByteString, Callback<Void>, Object)",4,0,1,7,0,3,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,AbstractSubscriptionManager.java,"void operationFinished(Object, Void)",4,0,1,7,0,2,161,14.00,61,0.64,1,14.64,61,3,0,10,0,11,1,Yes
release-4.1.0,AbstractSubscriptionManager.java,void stop(),24,0,1,7,0,0,21,21.00,21,0.00,0,21.00,21,0,0,0,0,1,1,Yes
release-4.1.0,AbstractSubscriptionManager.java,"void notifySubscribe(ByteString, boolean, Callback<Void>, Object)",6,0,1,7,0,4,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,AbstractSubscriptionManager.java,void finish(),12,3,4,7,2,0,71,21.33,61,2.33,6,23.67,61,3,1,8,3,3,1,Yes
release-4.1.0,AbstractSubscriptionManager.java,"void serveSubscribeRequest(ByteString, SubscribeRequest, MessageSeqId, Callback<MessageSeqId>, Object)",5,0,1,7,0,5,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,AbstractSubscriptionManager.java,void updateMessageBound(ByteString),20,3,4,7,1,1,0,0.00,0,0.00,0,0.00,0,0,0,0,3,0,0,No
release-4.1.0,AbstractSubscriptionManager.java,void addListener(SubscriptionEventListener),4,0,1,7,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,AbstractSubscriptionManager.java,"void operationFinished(Object, T)",2,0,1,7,0,2,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,AbstractSubscriptionManager.java,"void readSubscriptions(ByteString, Callback<Map<ByteString, InMemorySubscriptionState>>, Object)",2,0,1,7,0,3,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,AbstractSubscriptionManager.java,"void setConsumeSeqIdForSubscriber(ByteString, ByteString, MessageSeqId, Callback<Void>, Object)",5,0,1,7,0,5,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,AbstractSubscriptionManager.java,"void deleteSubscriptionState(ByteString, ByteString, Callback<Void>, Object)",2,0,1,7,0,4,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,AbstractSubscriptionManager.java,"void unsubscribe(ByteString, ByteString, Callback<Void>, Object)",4,0,1,7,0,4,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,AbstractSubscriptionManager.java,"void updateSubscriptionStates(ByteString, Callback<Void>, Object, boolean)",23,4,5,7,2,4,0,0.00,0,0.00,0,0.00,0,0,0,0,4,0,0,No
release-4.1.0,LedgerOpenOp.java,"void operationComplete(int, Void)",10,3,4,5,2,2,8,2.50,4,1.50,3,4.00,4,2,1,2,3,2,1,Yes
release-4.1.0,LedgerOpenOp.java,"void processResult(int, String, Object, byte[], Stat)",74,14,15,5,3,5,8,2.50,4,1.50,3,4.00,4,2,1,2,14,2,1,Yes
release-4.1.0,JLineHedwigCompletor.java,"int completeCommand(String, String, List<String>, List<String>)",9,1,2,4,1,4,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
release-4.1.0,JLineHedwigCompletor.java,"int completeTopic(String, String, List<String>)",13,1,2,4,1,3,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
release-4.1.0,JLineHedwigCompletor.java,"int complete(String, int, List)",28,4,5,4,2,3,4,1.00,1,1.00,1,2.00,2,0,0,0,4,2,1,Yes
release-4.1.0,LedgerRecoveryOp.java,void initiate(),23,3,4,9,2,0,173,5.14,14,7.21,59,12.36,60,10,8,10,3,14,2,Yes
release-4.1.0,LedgerRecoveryOp.java,"void closeComplete(int, LedgerHandle, Object)",10,1,2,9,1,3,81,5.00,25,1.75,5,6.75,30,2,0,10,1,12,1,Yes
release-4.1.0,LedgerRecoveryOp.java,"void addComplete(int, LedgerHandle, long, Object)",14,1,2,9,1,4,34,1.13,4,1.13,2,2.27,5,0,0,4,1,15,2,Yes
release-4.1.0,LedgerRecoveryOp.java,"void readLastConfirmedDataComplete(int, RecoveryData)",11,3,4,9,2,2,96,5.09,13,3.64,9,8.73,22,9,8,9,3,11,1,Yes
release-4.1.0,LedgerRecoveryOp.java,void doRecoveryRead(),4,0,1,9,0,0,92,12.33,25,3.00,5,15.33,30,2,0,6,0,6,1,Yes
release-4.1.0,LedgerRecoveryOp.java,"void readComplete(int, LedgerHandle, Enumeration<LedgerEntry>, Object)",42,4,5,9,2,4,71,1.09,4,2.00,12,3.09,16,0,2,6,4,23,2,Yes
release-4.1.0,HardLink.java,"IOException createIOException(File, String, String, int, Exception)",13,0,1,3,0,5,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,HardLink.java,String makeShellPath(File),25,5,6,3,2,1,4,1.00,1,1.00,1,2.00,2,0,0,0,5,2,1,Yes
release-4.1.0,HardLink.java,String report(),10,0,1,3,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,HardLink.java,"String[] linkOne(File, File)",10,0,1,3,0,2,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,Yes
release-4.1.0,HardLink.java,void setLinkCountCmdTemplate(String[]),6,0,1,3,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,HardLink.java,"void createHardLinkMult(File, String[], File)",7,0,1,3,0,3,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,HardLink.java,int getLinkCount(File),45,6,7,3,1,1,8,1.00,1,1.00,1,2.00,2,0,0,0,6,4,1,Yes
release-4.1.0,HardLink.java,String[] linkCount(File),15,0,1,3,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,Yes
release-4.1.0,HardLink.java,int getMaxAllowedCmdArgLength(),3,0,1,3,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,Yes
release-4.1.0,HardLink.java,"void createHardLink(File, File)",29,7,8,3,2,2,8,1.00,1,1.00,1,2.00,2,0,0,0,7,4,1,Yes
release-4.1.0,HardLink.java,"String[] linkMult(String[], File)",19,0,1,3,0,2,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,Yes
release-4.1.0,HardLink.java,OSType getOSType(),22,7,8,3,3,0,0,0.00,0,0.00,0,0.00,0,0,0,0,7,0,0,No
release-4.1.0,HardLink.java,"int getLinkMultArgLength(File, String[], File)",6,0,1,3,0,3,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,Yes
release-4.1.0,HardLink.java,"int createHardLinkMult(File, String[], File, int)",61,11,12,3,2,4,8,1.00,1,1.00,1,2.00,2,0,0,0,11,4,1,Yes
release-4.1.0,HardLink.java,void clear(),8,0,1,3,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,BookieBean.java,int getQueueLength(),4,0,1,1,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,BookieBean.java,String getName(),4,0,1,1,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,BookieBean.java,boolean isHidden(),4,0,1,1,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,UmbrellaHandler.java,"void messageReceived(ChannelHandlerContext, MessageEvent)",23,2,3,1,1,2,0,0.00,0,0.00,0,0.00,0,0,0,0,2,0,0,No
release-4.1.0,ReadTopic.java,"boolean readLedger(InMemoryLedgerRange, long)",67,16,17,28,3,2,0,0.00,0,0.00,0,0.00,0,0,0,0,16,0,0,No
release-4.1.0,ReadTopic.java,void readTopic(),18,3,4,28,1,0,0,0.00,0,0.00,0,0.00,0,0,0,0,3,0,0,No
release-4.1.0,ReadTopic.java,int _readTopic(),38,11,12,28,3,0,8,2.00,3,2.00,3,4.00,6,0,0,0,11,2,1,Yes
release-4.1.0,ReadTopic.java,int getLeastSubscription(),17,3,4,28,1,0,1,0.00,0,1.00,1,1.00,1,0,0,0,3,1,1,Yes
release-4.1.0,ReadTopic.java,int getTopicLedgers(),24,6,7,28,2,0,18,1.00,1,17.00,17,18.00,18,0,0,0,6,1,1,Yes
release-4.1.0,ReadTopic.java,void formatMessage(Message),46,9,10,28,3,1,0,0.00,0,0.00,0,0.00,0,0,0,0,9,0,0,No
release-4.1.0,ReadTopic.java,boolean pressKeyToContinue(),10,1,2,28,1,0,4,1.00,1,1.00,1,2.00,2,0,0,0,1,2,1,Yes
release-4.1.0,ReadTopic.java,int checkTopic(),3,0,1,28,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,PendingReadOp.java,"void logErrorAndReattemptRead(LedgerEntry, String, int)",8,0,1,7,0,3,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,PendingReadOp.java,boolean hasMoreElements(),3,0,1,7,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,PendingReadOp.java,void initiate(),23,5,6,7,2,0,166,4.36,13,3.18,14,7.55,26,2,2,12,5,22,1,Yes
release-4.1.0,PendingReadOp.java,void submitCallback(int),3,0,1,7,0,1,16,2.17,5,0.50,3,2.67,5,0,0,3,0,6,2,Yes
release-4.1.0,PendingReadOp.java,int size(),3,0,1,7,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,PendingReadOp.java,LedgerEntry nextElement(),3,0,1,7,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,PendingReadOp.java,"void sendRead(ArrayList<InetSocketAddress>, LedgerEntry, int)",14,1,2,7,1,3,5,1.00,1,0.67,1,1.67,2,0,0,1,1,3,2,Yes
release-4.1.0,PendingReadOp.java,"void readEntryComplete(int, long, long, ChannelBuffer, Object)",54,7,8,7,2,5,65,2.54,15,2.46,14,5.00,15,0,0,8,7,13,3,Yes
release-4.1.0,AbstractConfiguration.java,String getZkAvailableBookiesPath(),3,0,1,1,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,LedgerStorage.java,void start(),1,0,1,0,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,LedgerStorage.java,byte[] readMasterKey(long),1,0,1,0,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,LedgerStorage.java,void flush(),1,0,1,0,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,LedgerStorage.java,boolean ledgerExists(long),1,0,1,0,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,LedgerStorage.java,void shutdown(),1,0,1,0,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,LedgerStorage.java,"ByteBuffer getEntry(long, long)",1,0,1,0,0,2,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,LedgerStorage.java,boolean isFlushRequired(),1,0,1,0,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,LedgerStorage.java,BKMBeanInfo getJMXBean(),1,0,1,0,0,0,2,1.00,1,1.00,1,2.00,2,0,0,0,0,1,1,No
release-4.1.0,LedgerStorage.java,"void setMasterKey(long, byte[])",1,0,1,0,0,2,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,LedgerStorage.java,long addEntry(ByteBuffer),1,0,1,0,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,WriteCallback.java,void operationComplete(ChannelFuture),51,14,15,1,3,1,13,2.75,6,0.50,1,3.25,7,0,0,1,14,4,2,Yes
release-4.1.0,HedwigClientImpl.java,void close(),21,1,2,1,1,0,16,2.50,4,5.50,9,8.00,13,0,0,0,1,2,1,Yes
release-4.1.0,LedgerDescriptorImpl.java,long getLedgerId(),4,0,1,1,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,LedgerDescriptorImpl.java,void setFenced(),4,0,1,1,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,LedgerDescriptorImpl.java,boolean isFenced(),4,0,1,1,0,0,4,2.00,2,2.00,2,4.00,4,0,0,0,0,1,1,Yes
release-4.1.0,LedgerDescriptorImpl.java,void checkAccess(byte[]),6,1,2,1,1,1,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
release-4.1.0,LedgerDescriptorImpl.java,long addEntry(ByteBuffer),11,1,2,1,1,1,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
release-4.1.0,LedgerDescriptorImpl.java,ByteBuffer readEntry(long),4,0,1,1,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,HedwigConsole.java,void printMessage(String),5,1,2,93,1,1,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
release-4.1.0,HedwigConsole.java,"void printTopicSubscriptions(Map<ByteString, SubscriptionState>)",12,1,2,93,1,1,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
release-4.1.0,HedwigConsole.java,int getNumArguments(),3,0,1,93,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,HedwigConsole.java,void executeLine(String),8,1,2,93,1,1,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
release-4.1.0,HedwigConsole.java,String[] getArgArray(),3,0,1,93,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,HedwigConsole.java,"Map<String, MyCommand> buildMyCommands()",25,0,1,93,0,0,1,1.00,1,0.00,0,1.00,1,0,0,0,0,1,1,Yes
release-4.1.0,HedwigConsole.java,boolean runCmd(String[]),11,2,3,93,1,1,59,3.91,25,1.45,4,5.36,25,1,0,3,2,11,2,Yes
release-4.1.0,HedwigConsole.java,String getPrompt(),5,0,1,93,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,HedwigConsole.java,boolean getPrintWatches(),3,0,1,93,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,HedwigConsole.java,boolean processCmd(MyCommandOptions),44,11,12,93,3,1,4,1.00,1,1.00,1,2.00,2,0,0,0,11,2,1,Yes
release-4.1.0,HedwigConsole.java,String getOption(String),3,0,1,93,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,HedwigConsole.java,"void deliver(ByteString, ByteString, Message, Callback<Void>, Object)",10,1,2,93,1,5,5,1.00,1,4.00,4,5.00,5,0,0,0,1,1,1,Yes
release-4.1.0,HedwigConsole.java,void usage(),9,0,1,93,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,HedwigConsole.java,void main(String[]),4,0,1,93,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,HedwigConsole.java,void printTopicLedgers(List<LedgerRange>),24,5,6,93,2,1,21,1.75,4,3.50,11,5.25,15,0,0,2,5,4,1,Yes
release-4.1.0,HedwigConsole.java,boolean parseCommand(String),9,1,2,93,1,1,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
release-4.1.0,HedwigConsole.java,void run(),132,21,22,93,3,0,22,9.50,18,1.50,3,11.00,18,0,0,0,21,2,1,Yes
release-4.1.0,HedwigConsole.java,String getCommand(),3,0,1,93,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,HedwigConsole.java,"void addToHistory(int, String)",3,0,1,93,0,2,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,HedwigConsole.java,boolean parseOptions(String[]),26,7,8,93,3,1,0,0.00,0,0.00,0,0.00,0,0,0,0,7,0,0,No
release-4.1.0,HedwigConsole.java,String getCmdArgument(int),3,0,1,93,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,HedwigConsole.java,void showTopics(),5,0,1,93,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,HedwigConsole.java,void process(WatchedEvent),6,1,2,93,1,1,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
release-4.1.0,HedwigConsole.java,boolean describeTopic(String),18,0,1,93,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,HedwigConsole.java,void showHubs(),7,0,1,93,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,PubSubServerMXBean.java,OpStatData getConsumeStats(),1,0,1,0,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,PubSubServerMXBean.java,long getNumRequestsReceived(),1,0,1,0,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,PubSubServerMXBean.java,OpStatData getUnsubStats(),1,0,1,0,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,PubSubServerMXBean.java,OpStatData getPubStats(),1,0,1,0,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,PubSubServerMXBean.java,long getNumRequestsRedirect(),1,0,1,0,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,PubSubServerMXBean.java,OpStatData getSubStats(),1,0,1,0,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,PubSubServerMXBean.java,long getNumMessagesDelivered(),1,0,1,0,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,ReadOnlyLedgerHandle.java,"void asyncAddEntry(byte[], int, int, AddCallback, Object)",7,0,1,2,0,5,30,14.50,27,0.50,1,15.00,27,0,0,1,0,2,2,Yes
release-4.1.0,PublishHandler.java,"void operationFinished(Object, Long)",5,0,1,0,0,2,2,1.00,1,1.00,1,2.00,2,0,0,0,0,1,1,Yes
release-4.1.0,PublishHandler.java,"void operationFailed(Object, PubSubException)",5,0,1,0,0,2,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,PublishHandler.java,"void handleRequestAtOwner(PubSubRequest, Channel)",30,1,2,0,1,2,4,1.00,1,1.00,1,2.00,2,0,0,0,1,2,1,Yes
release-4.1.0,UnsubscribeHandler.java,"void operationFailed(Object, PubSubException)",5,0,1,0,0,2,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,UnsubscribeHandler.java,"void handleRequestAtOwner(PubSubRequest, Channel)",30,1,2,0,1,2,4,1.00,1,1.00,1,2.00,2,0,0,0,1,2,1,Yes
release-4.1.0,PubSubProtocol.java,"org.apache.hedwig.protocol.PubSubProtocol.MessageSeqId parseFrom(byte[], com.google.protobuf.ExtensionRegistryLite)",7,0,1,45,0,2,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol.LedgerRange parseFrom(java.io.InputStream),4,0,1,45,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,PubSubProtocol.java,com.google.protobuf.Descriptors.EnumValueDescriptor getValueDescriptor(),4,0,1,45,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,PubSubProtocol.java,PubSubRequest getDefaultInstanceForType(),3,0,1,45,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,PubSubProtocol.java,"org.apache.hedwig.protocol.PubSubProtocol.PubSubRequest parseFrom(java.io.InputStream, com.google.protobuf.ExtensionRegistryLite)",7,0,1,45,0,2,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,PubSubProtocol.java,Builder mergeFrom(org.apache.hedwig.protocol.PubSubProtocol.SubscribeRequest),17,5,6,45,1,1,0,0.00,0,0.00,0,0.00,0,0,0,0,5,0,0,No
release-4.1.0,PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol.PubSubResponse parseFrom(com.google.protobuf.CodedInputStream),5,0,1,45,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,PubSubProtocol.java,com.google.protobuf.Descriptors.EnumDescriptor getDescriptorForType(),4,0,1,45,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,PubSubProtocol.java,"org.apache.hedwig.protocol.PubSubProtocol.RegionSpecificSeqId parseFrom(byte[], com.google.protobuf.ExtensionRegistryLite)",7,0,1,45,0,2,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,PubSubProtocol.java,"org.apache.hedwig.protocol.PubSubProtocol.LedgerRanges parseDelimitedFrom(java.io.InputStream, com.google.protobuf.ExtensionRegistryLite)",11,1,2,45,1,2,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
release-4.1.0,PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol.PubSubResponse build(),6,1,2,45,1,0,5,1.50,2,1.00,1,2.50,3,0,0,1,1,2,1,Yes
release-4.1.0,PubSubProtocol.java,StopDeliveryRequest getDefaultInstanceForType(),3,0,1,45,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,PubSubProtocol.java,Builder clearStatusCode(),5,0,1,45,0,0,5,3.00,3,2.00,2,5.00,5,0,0,0,0,1,1,Yes
release-4.1.0,PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol.LedgerRange getRanges(int),3,0,1,45,0,1,40,8.50,13,1.50,5,10.00,14,2,0,3,0,4,1,Yes
release-4.1.0,PubSubProtocol.java,SubscriptionState getDefaultInstanceForType(),3,0,1,45,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,PubSubProtocol.java,boolean hasTxnId(),3,0,1,45,0,0,116,17.67,58,1.67,4,19.33,58,0,0,0,0,6,1,Yes
release-4.1.0,PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol.StopDeliveryRequest parseFrom(java.io.InputStream),4,0,1,45,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,PubSubProtocol.java,"org.apache.hedwig.protocol.PubSubProtocol.PubSubResponse parseFrom(com.google.protobuf.ByteString, com.google.protobuf.ExtensionRegistryLite)",7,0,1,45,0,2,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,PubSubProtocol.java,"Builder setRemoteComponents(int, org.apache.hedwig.protocol.PubSubProtocol.RegionSpecificSeqId)",7,1,2,45,1,2,25,11.00,13,1.50,2,12.50,14,2,0,5,1,2,1,Yes
release-4.1.0,PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol.SubscribeRequest parseFrom(java.io.InputStream),4,0,1,45,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol.MessageSeqId parseFrom(com.google.protobuf.CodedInputStream),5,0,1,45,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,PubSubProtocol.java,PubSubResponse getDefaultInstance(),3,0,1,45,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol.Message internalGetResult(),3,0,1,45,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol.MessageSeqId parseFrom(java.io.InputStream),4,0,1,45,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,PubSubProtocol.java,LedgerRange getDefaultInstanceForType(),3,0,1,45,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,PubSubProtocol.java,Builder setMsg(org.apache.hedwig.protocol.PubSubProtocol.Message.Builder),5,0,1,45,0,1,12,9.00,9,3.00,3,12.00,12,1,0,1,0,1,1,Yes
release-4.1.0,PubSubProtocol.java,StatusCode findValueByNumber(int),3,0,1,45,0,1,4,2.00,2,2.00,2,4.00,4,0,0,0,0,1,1,No
release-4.1.0,PubSubProtocol.java,CreateOrAttach valueOf(int),8,4,5,45,1,1,0,0.00,0,0.00,0,0.00,0,0,0,0,4,0,0,No
release-4.1.0,PubSubProtocol.java,Builder mergeFrom(com.google.protobuf.Message),8,1,2,45,1,1,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,Yes
release-4.1.0,PubSubProtocol.java,"org.apache.hedwig.protocol.PubSubProtocol.Message parseFrom(com.google.protobuf.CodedInputStream, com.google.protobuf.ExtensionRegistryLite)",7,0,1,45,0,2,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,PubSubProtocol.java,RegionSpecificSeqId getDefaultInstanceForType(),3,0,1,45,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,PubSubProtocol.java,Builder clearStartDeliveryRequest(),5,0,1,45,0,0,34,16.00,25,1.00,2,17.00,25,2,0,3,0,2,1,Yes
release-4.1.0,PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol.PublishRequest parseFrom(com.google.protobuf.CodedInputStream),5,0,1,45,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,PubSubProtocol.java,Builder newBuilderForType(),1,0,1,45,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
release-4.1.0,PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol.SubscribeRequest buildParsed(),8,1,2,45,1,0,5,1.50,2,1.00,1,2.50,3,0,0,1,1,2,1,Yes
