Version,File Name,Method Name,LOC,CognitiveComplexity,CyclomaticComplexity,CodeSmells,NestingDepth,ParameterCount,Churn,ElseAdded,ElseDeleted,DecisionPoints,Buggy
1,PutRequestProcessor.java,"ListenableFuture<PutResponse> sendRPC(StorageServerChannel, PutRequest)",5,0,1,0,0,2,0,0,0,0,No
1,PutRequestProcessor.java,RespT processResponse(PutResponse),8,1,2,0,1,1,0,0,0,1,No
1,RollingPolicy.java,"boolean shouldRollover(Sizable, long)",1,0,1,0,0,2,0,0,0,0,No
1,ForceableHandle.java,CompletableFuture<Void> force(),1,0,1,0,0,0,0,0,0,0,No
1,AdminCommand.java,"boolean listOrDeleteCookies(ServerConfiguration, boolean, boolean)",77,26,27,3,4,3,0,0,0,26,No
1,AdminCommand.java,"boolean apply(ServerConfiguration, AdminFlags)",9,0,1,3,0,2,0,0,0,0,No
1,AdminCommand.java,"boolean updateBookieIdInCookie(ServerConfiguration, boolean)",72,6,7,3,2,2,0,0,0,6,No
1,AdminCommand.java,boolean expandStorage(ServerConfiguration),21,1,2,3,1,1,0,0,0,1,No
1,AdminCommand.java,void initDirectory(ServerConfiguration),9,1,2,3,1,1,0,0,0,1,No
1,AdminCommand.java,"boolean verifyCookie(Cookie, File)",9,0,1,3,0,2,0,0,0,0,No
1,AdminCommand.java,"boolean update(ServerConfiguration, AdminFlags)",24,21,22,3,4,2,0,0,0,21,No
1,UpdateCookieCommand.java,"void apply(RegistrationManager, Flags)",19,0,1,0,0,2,0,0,0,0,No
1,KVStoreReadView.java,"KVIterator<K, V> range(K, K)",1,0,1,0,0,2,0,0,0,0,No
1,KVStoreReadView.java,V get(K),1,0,1,0,0,1,0,0,0,0,No
1,CreateAdvBuilder.java,CreateAdvBuilder withLedgerId(long),1,0,1,0,0,1,0,0,0,0,No
1,LedgerManagerFactory.java,int getCurrentVersion(),1,0,1,0,0,0,49,0,0,0,Yes
1,LedgerManagerFactory.java,LedgerAuditorManager newLedgerAuditorManager(),1,0,1,0,0,0,0,0,0,0,No
1,LedgerManagerFactory.java,"LedgerManagerFactory initialize(AbstractConfiguration, LayoutManager, int)",4,0,1,0,0,3,0,0,0,0,No
1,LedgerManagerFactory.java,"boolean validateAndNukeExistingCluster(AbstractConfiguration<?>, LayoutManager)",2,0,1,0,0,2,0,0,0,0,No
1,LedgerManagerFactory.java,LedgerUnderreplicationManager newLedgerUnderreplicationManager(),3,0,1,0,0,0,22,0,0,0,Yes
1,LedgerManagerFactory.java,"void format(AbstractConfiguration<?>, LayoutManager)",2,0,1,0,0,2,0,0,0,0,No
1,LedgerManagerFactory.java,LedgerManager newLedgerManager(),1,0,1,0,0,0,49,0,0,0,Yes
1,LedgerManagerFactory.java,void close(),2,0,1,0,0,0,0,0,0,0,No
1,LedgerManagerFactory.java,LedgerIdGenerator newLedgerIdGenerator(),1,0,1,0,0,0,8,0,0,0,Yes
1,AuthProviderFactoryFactory.java,BookieAuthProvider.Factory newBookieAuthProviderFactory(ServerConfiguration),12,1,2,0,1,1,7,0,0,1,Yes
1,AuthProviderFactoryFactory.java,"void process(AuthToken, AuthCallbacks.GenericCallback<AuthToken>)",2,0,1,0,0,2,46,0,0,0,Yes
1,AuthProviderFactoryFactory.java,"BookieAuthProvider newProvider(BookieConnectionPeer, AuthCallbacks.GenericCallback<Void>)",14,0,1,0,0,2,50,0,0,0,Yes
1,AuthProviderFactoryFactory.java,"ClientAuthProvider newProvider(ClientConnectionPeer, AuthCallbacks.GenericCallback<Void>)",12,0,1,0,0,2,23,0,0,0,Yes
1,AuthProviderFactoryFactory.java,void init(ServerConfiguration),2,0,1,0,0,1,2,0,0,0,Yes
1,AuthProviderFactoryFactory.java,String getPluginName(),4,0,1,0,0,0,8,0,0,0,Yes
1,AuthProviderFactoryFactory.java,ClientAuthProvider.Factory newClientAuthProviderFactory(ClientConfiguration),12,1,2,0,1,1,5,0,0,1,Yes
1,AuthProviderFactoryFactory.java,void init(ClientConfiguration),2,0,1,0,0,1,2,0,0,0,Yes
1,AuthProviderFactoryFactory.java,void init(AuthCallbacks.GenericCallback<AuthToken>),2,0,1,0,0,1,4,0,0,0,Yes
1,IOUtils.java,"void close(Logger, java.io.Closeable)",11,3,4,10,2,2,0,0,0,3,No
1,IOUtils.java,"File createTempDir(String, String)",4,0,1,10,0,2,440,0,0,0,Yes
1,IOUtils.java,"File createTempFileAndDeleteOnExit(String, String)",6,0,1,10,0,2,240,0,0,0,Yes
1,IOUtils.java,boolean confirmPrompt(String),24,13,14,10,3,1,792,2,0,13,Yes
1,IOUtils.java,"File createTempDir(String, String, File)",11,2,3,10,1,3,0,0,0,2,No
1,IOUtils.java,"void close(Logger, java.io.Closeable...)",5,0,1,10,0,2,0,0,0,0,No
1,IOUtils.java,"void writeFully(WritableByteChannel, ByteBuffer)",6,1,2,10,1,2,84,0,0,1,Yes
1,EtcdConnectionManager.java,WatchGrpc.WatchStub newWatchStub(),3,0,1,0,0,0,0,0,0,0,No
1,ReferenceCounted.java,void retain(),1,0,1,0,0,0,0,0,0,0,No
1,ReferenceCounted.java,void release(),1,0,1,0,0,0,0,0,0,0,No
1,AbstractStatelessIntHash.java,boolean supportsUnsafe(),4,0,1,0,0,0,0,0,0,0,No
1,AbstractStatelessIntHash.java,"int calculate(long, long)",4,0,1,0,0,2,0,0,0,0,No
1,AbstractStatelessIntHash.java,"int calculateUnchecked(byte[], int, int)",1,0,1,0,0,3,0,0,0,0,No
1,AbstractStatelessIntHash.java,"int calculate(byte[], int, int)",8,2,3,0,1,3,0,0,0,2,No
1,AbstractStatelessIntHash.java,int calculate(ByteBuffer),16,1,2,0,1,1,0,0,0,1,No
1,AbstractStatelessIntHash.java,int calculate(byte[]),4,0,1,0,0,1,0,0,0,0,No
1,ListBookieInfoService.java,String getReadable(long),12,1,2,2,1,1,0,0,0,1,No
1,ListBookieInfoService.java,HttpServiceResponse handle(HttpServiceRequest),55,5,6,2,2,1,0,0,0,5,No
1,ReflectedIntCrc.java,"int resumeRaw(int, byte[], int, int)",6,1,2,2,1,4,0,0,0,1,No
1,ReflectedIntCrc.java,int initial(),4,0,1,2,0,0,0,0,0,0,No
1,DecommissionService.java,HttpServiceResponse handle(HttpServiceRequest),49,5,6,0,2,1,0,0,0,5,No
1,LZ4CompressionCodec.java,"ByteBuf compress(ByteBuf, int)",21,0,1,0,0,2,0,0,0,0,No
1,LZ4CompressionCodec.java,LZ4CompressionCodec of(),3,0,1,0,0,0,0,0,0,0,No
1,LZ4CompressionCodec.java,"ByteBuf decompress(ByteBuf, int)",17,0,1,0,0,2,0,0,0,0,No
1,CheckpointStore.java,boolean fileExists(String),1,0,1,0,0,1,0,0,0,0,No
1,CheckpointStore.java,"void rename(String, String)",1,0,1,0,0,2,0,0,0,0,No
1,CheckpointStore.java,void createDirectories(String),1,0,1,0,0,1,0,0,0,0,No
1,CheckpointStore.java,void delete(String),1,0,1,0,0,1,0,0,0,0,No
1,CheckpointStore.java,List<String> listFiles(String),1,0,1,0,0,1,0,0,0,0,No
1,CheckpointStore.java,OutputStream openOutputStream(String),1,0,1,0,0,1,0,0,0,0,No
1,CheckpointStore.java,InputStream openInputStream(String),1,0,1,0,0,1,0,0,0,0,No
1,CheckpointStore.java,void deleteRecursively(String),1,0,1,0,0,1,0,0,0,0,No
1,CheckpointStore.java,long getFileLength(String),1,0,1,0,0,1,0,0,0,0,No
1,CheckpointStore.java,void close(),2,0,1,0,0,0,0,0,0,0,No
1,BKCommand.java,"Boolean apply(BKFlags, String[])",7,0,1,2,0,2,0,0,0,0,No
1,BKCommand.java,"int apply(String, CompositeConfiguration, String[])",8,0,1,2,0,3,0,0,0,0,No
1,BKCommand.java,"boolean apply(BKFlags, CommandFlagsT)",26,4,5,2,2,2,0,0,0,4,No
1,BKCommand.java,boolean acceptServiceUri(ServiceURI),3,0,1,2,0,1,0,0,0,0,No
1,BKCommand.java,"boolean apply(ServiceURI, CompositeConfiguration, BKFlags, CommandFlagsT)",4,0,1,2,0,4,0,0,0,0,No
1,RateLimiter.java,RateLimiter build(),1,0,1,0,0,0,0,0,0,0,No
1,RateLimiter.java,boolean acquire(int),1,0,1,0,0,1,0,0,0,0,No
1,MetaStore.java,MetastoreScannableTable createScannableTable(String),1,0,1,0,0,1,0,0,0,0,No
1,MetaStore.java,String getName(),1,0,1,0,0,0,0,0,0,0,No
1,MetaStore.java,"void init(Configuration, int)",1,0,1,0,0,2,0,0,0,0,No
1,MetaStore.java,int getVersion(),1,0,1,0,0,0,0,0,0,0,No
1,MetaStore.java,MetastoreTable createTable(String),1,0,1,0,0,1,0,0,0,0,No
1,MetaStore.java,void close(),1,0,1,0,0,0,0,0,0,0,No
1,SkipListFlusher.java,"void process(long, long, ByteBuf)",1,0,1,0,0,3,0,0,0,0,No
1,MVCCAsyncStore.java,"CompareOp<K, V> newCompareVersion(CompareResult, K, long)",3,0,1,0,0,3,0,0,0,0,No
1,MVCCAsyncStore.java,"CompletableFuture<Long> vPut(K, V, long)",24,2,3,0,1,3,0,0,0,2,No
1,MVCCAsyncStore.java,"CompletableFuture<KeyValue<K, V>> vDelete(K, long)",32,4,5,0,2,2,0,0,0,4,No
1,MVCCAsyncStore.java,"CompletableFuture<V> putIfAbsent(K, V)",31,7,8,0,3,2,0,0,0,7,No
1,MVCCAsyncStore.java,"CompletableFuture<Void> increment(K, long)",20,1,2,0,1,2,0,0,0,1,No
1,MVCCAsyncStore.java,"DeleteOp<K, V> newDelete(K)",5,0,1,0,0,1,0,0,0,0,No
1,MVCCAsyncStore.java,"CompletableFuture<Long> rPut(K, V, long)",24,2,3,0,1,3,0,0,0,2,No
1,MVCCAsyncStore.java,"CompareOp<K, V> newCompareValue(CompareResult, K, V)",3,0,1,0,0,3,0,0,0,0,No
1,MVCCAsyncStore.java,"CompletableFuture<List<KeyValue<K, V>>> range(K, K)",16,1,2,0,1,2,0,0,0,1,No
1,MVCCAsyncStore.java,"CompletableFuture<List<KeyValue<K, V>>> deleteRange(K, K)",22,1,2,0,1,2,0,0,0,1,No
1,MVCCAsyncStore.java,"RangeOp<K, V> newGet(K)",5,0,1,0,0,1,0,0,0,0,No
1,MVCCAsyncStore.java,"CompletableFuture<Void> put(K, V)",20,2,3,0,1,2,0,0,0,2,No
1,MVCCAsyncStore.java,"CompletableFuture<T> failWithCode(Code, String)",3,0,1,0,0,2,0,0,0,0,No
1,MVCCAsyncStore.java,"IncrementOp<K, V> newIncrementAndGet(K, long)",6,0,1,0,0,2,0,0,0,0,No
1,MVCCAsyncStore.java,"CompletableFuture<KeyValue<K, V>> getKeyValue(K)",20,3,4,0,2,1,0,0,0,3,No
1,MVCCAsyncStore.java,"CompareOp<K, V> newCompareCreateRevision(CompareResult, K, long)",3,0,1,0,0,3,0,0,0,0,No
1,MVCCAsyncStore.java,"CompletableFuture<Boolean> delete(K, V)",27,4,5,0,2,2,0,0,0,4,No
1,MVCCAsyncStore.java,"DeleteOp<K, V> newDeleteRange(K, K)",8,0,1,0,0,2,0,0,0,0,No
1,MVCCAsyncStore.java,"CompletableFuture<Long> getAndIncrement(K, long)",20,1,2,0,1,2,0,0,0,1,No
1,MVCCAsyncStore.java,"PutOp<K, V> newPut(K, V)",6,0,1,0,0,2,0,0,0,0,No
1,MVCCAsyncStore.java,CompletableFuture<V> get(K),21,3,4,0,2,1,0,0,0,3,No
1,MVCCAsyncStore.java,"CompareOp<K, V> newCompareModRevision(CompareResult, K, long)",3,0,1,0,0,3,0,0,0,0,No
1,MVCCAsyncStore.java,"RangeOp<K, V> newRange(K, K)",8,0,1,0,0,2,0,0,0,0,No
1,MVCCAsyncStore.java,"OpFactory<K, V> getOpFactory()",1,0,1,0,0,0,0,0,0,0,No
1,MVCCAsyncStore.java,"CompletableFuture<KeyValue<K, V>> rDelete(K, long)",32,4,5,0,2,2,0,0,0,4,No
1,MVCCAsyncStore.java,"IncrementOp<K, V> newIncrement(K, long)",6,0,1,0,0,2,0,0,0,0,No
1,MVCCAsyncStore.java,"CompletableFuture<Long> incrementAndGet(K, long)",20,1,2,0,1,2,0,0,0,1,No
1,MVCCAsyncStore.java,CompletableFuture<V> delete(K),23,3,4,0,2,1,0,0,0,3,No
1,MVCCAsyncStore.java,"TxnOpBuilder<K, V> newTxn()",3,0,1,0,0,0,0,0,0,0,No
1,ClusterMetadataStore.java,void updateClusterAssignmentData(ClusterAssignmentData),1,0,1,0,0,1,0,0,0,0,No
1,ClusterMetadataStore.java,"void watchClusterAssignmentData(Consumer<Void>, Executor)",1,0,1,0,0,2,0,0,0,0,No
1,ClusterMetadataStore.java,ClusterAssignmentData getClusterAssignmentData(),1,0,1,0,0,0,0,0,0,0,No
1,ClusterMetadataStore.java,boolean initializeCluster(int),3,0,1,0,0,1,0,0,0,0,No
1,ClusterMetadataStore.java,void unwatchClusterAssignmentData(Consumer<Void>),1,0,1,0,0,1,0,0,0,0,No
1,ClusterMetadataStore.java,ClusterMetadata getClusterMetadata(),1,0,1,0,0,0,0,0,0,0,No
1,ClusterMetadataStore.java,void updateClusterMetadata(ClusterMetadata),1,0,1,0,0,1,0,0,0,0,No
1,ClusterMetadataStore.java,"boolean initializeCluster(int, Optional<String>)",1,0,1,0,0,2,0,0,0,0,No
1,ClusterMetadataStore.java,void close(),2,0,1,0,0,0,0,0,0,0,No
1,MurmurHash3Variant.java,String algorithm(),3,0,1,0,0,0,0,0,0,0,No
1,SynchronizedHashMultiMap.java,Optional<V> removeAny(K),6,0,1,1,0,1,0,0,0,0,No
1,SynchronizedHashMultiMap.java,"void put(K, V)",3,0,1,1,0,2,0,0,0,0,No
1,SynchronizedHashMultiMap.java,"int removeIf(BiPredicate<K, V>)",18,3,4,1,2,1,0,0,0,3,No
1,SynchronizedHashMultiMap.java,Optional<K> getAnyKey(),3,0,1,1,0,0,0,0,0,0,No
1,ZooKeeperClient.java,void register(Watcher),4,0,1,4,0,1,0,0,0,0,No
1,ZooKeeperClient.java,void closeZkHandle(),8,1,2,4,1,0,0,0,0,1,No
1,ZooKeeperClient.java,ZooKeeper createZooKeeper(),3,0,1,4,0,0,0,0,0,0,No
1,ZooKeeperClient.java,Transaction transaction(),12,1,2,4,1,0,80,0,0,1,Yes
1,ZooKeeperClient.java,"ZooKeeperClient createConnectedZooKeeperClient(String, int, Set<Watcher>, RetryPolicy)",12,0,1,4,0,4,353,0,0,0,Yes
1,ZooKeeperClient.java,"List<String> getChildren(String, Watcher, Stat)",21,1,2,4,1,3,42,0,0,1,Yes
1,ZooKeeperClient.java,List<OpResult> multi(Iterable<Op>),20,1,2,4,1,1,27,0,0,1,Yes
1,ZooKeeperClient.java,"void getData(String, Watcher, DataCallback, Object)",36,2,3,4,1,4,37,0,0,2,Yes
1,ZooKeeperClient.java,Builder operationRetryPolicy(RetryPolicy),4,0,1,4,0,1,316,0,0,0,Yes
1,ZooKeeperClient.java,"List<String> getChildren(String, Watcher)",21,1,2,4,1,2,42,0,0,1,Yes
1,ZooKeeperClient.java,Builder sessionTimeoutMs(int),4,0,1,4,0,1,316,0,0,0,Yes
1,ZooKeeperClient.java,"void processResult(int, String, Object, String)",9,1,2,4,1,4,8,0,0,1,Yes
1,ZooKeeperClient.java,void zkRun(),9,1,2,4,1,0,1045,2,0,1,Yes
1,ZooKeeperClient.java,"void exists(String, boolean, StatCallback, Object)",36,2,3,4,1,4,37,0,0,2,Yes
1,ZooKeeperClient.java,String call(),8,1,2,4,1,0,544,0,0,1,Yes
1,ZooKeeperClient.java,Builder connectRetryPolicy(RetryPolicy),4,0,1,4,0,1,316,0,0,0,Yes
1,ZooKeeperClient.java,List<String> call(),8,1,2,4,1,0,0,0,0,1,No
1,ZooKeeperClient.java,"String create(String, byte[], List<ACL>, CreateMode)",22,1,2,4,1,4,42,0,0,1,Yes
1,ZooKeeperClient.java,"void getChildren(String, Watcher, Children2Callback, Object)",38,2,3,4,1,4,37,0,0,2,Yes
1,ZooKeeperClient.java,Builder watchers(Set<Watcher>),4,0,1,4,0,1,316,0,0,0,Yes
1,ZooKeeperClient.java,"void delete(String, int, VoidCallback, Object)",36,2,3,4,1,4,37,0,0,2,Yes
1,ZooKeeperClient.java,void run(),7,1,2,4,1,0,63,0,0,1,Yes
1,ZooKeeperClient.java,List<OpResult> call(),8,1,2,4,1,0,5,0,0,1,Yes
1,ZooKeeperClient.java,"void processResult(int, String, Object, List<ACL>, Stat)",9,1,2,4,1,5,8,0,0,1,Yes
1,ZooKeeperClient.java,int getSessionTimeout(),8,1,2,4,1,0,0,0,0,1,No
1,ZooKeeperClient.java,"void processResult(int, String, Object, List<OpResult>)",9,1,2,4,1,4,360,1,0,1,Yes
1,ZooKeeperClient.java,Stat call(),8,1,2,4,1,0,5,0,0,1,Yes
1,ZooKeeperClient.java,"Stat exists(String, boolean)",20,1,2,4,1,2,42,0,0,1,Yes
1,ZooKeeperClient.java,Builder statsLogger(StatsLogger),4,0,1,4,0,1,316,0,0,0,Yes
1,ZooKeeperClient.java,"List<String> getChildren(String, boolean)",21,1,2,4,1,2,42,0,0,1,Yes
1,ZooKeeperClient.java,"void addAuthInfo(String, byte[])",9,1,2,4,1,2,0,0,0,1,No
1,ZooKeeperClient.java,"void multi(Iterable<Op>, MultiCallback, Object)",38,2,3,4,1,3,1480,2,0,2,Yes
1,ZooKeeperClient.java,long getSessionId(),8,1,2,4,1,0,0,0,0,1,No
1,ZooKeeperClient.java,Void call(),10,1,2,4,1,0,0,0,0,1,No
1,ZooKeeperClient.java,"boolean allowRetry(ZooWorker, int)",3,0,1,4,0,2,42,0,0,0,Yes
1,ZooKeeperClient.java,List<ACL> call(),8,1,2,4,1,0,5,0,0,1,Yes
1,ZooKeeperClient.java,void process(WatchedEvent),7,1,2,4,1,1,0,0,0,1,No
1,ZooKeeperClient.java,String toString(),4,0,1,4,0,0,1340,0,0,0,Yes
1,ZooKeeperClient.java,void waitForConnection(),3,0,1,4,0,0,0,0,0,0,No
1,ZooKeeperClient.java,"byte[] getData(String, boolean, Stat)",21,1,2,4,1,3,42,0,0,1,Yes
1,ZooKeeperClient.java,ZooKeeper call(),18,0,1,4,0,0,40,0,0,0,Yes
1,ZooKeeperClient.java,Builder requestRateLimit(double),4,0,1,4,0,1,316,0,0,0,Yes
1,ZooKeeperClient.java,States getState(),9,1,2,4,1,0,0,0,0,1,No
1,ZooKeeperClient.java,"void sync(String, VoidCallback, Object)",36,2,3,4,1,3,52,0,0,2,Yes
1,ZooKeeperClient.java,Builder allowReadOnlyMode(boolean),4,0,1,4,0,1,0,0,0,0,No
1,ZooKeeperClient.java,"void getChildren(String, Watcher, ChildrenCallback, Object)",38,2,3,4,1,4,37,0,0,2,Yes
1,ZooKeeperClient.java,"void getACL(String, Stat, ACLCallback, Object)",36,2,3,4,1,4,52,0,0,2,Yes
1,ZooKeeperClient.java,byte[] call(),8,1,2,4,1,0,0,0,0,1,No
1,ZooKeeperClient.java,"void create(String, byte[], List<ACL>, CreateMode, StringCallback, Object)",37,2,3,4,1,6,37,0,0,2,Yes
1,ZooKeeperClient.java,"void getChildren(String, boolean, Children2Callback, Object)",38,2,3,4,1,4,37,0,0,2,Yes
1,ZooKeeperClient.java,Builder retryThreadCount(int),4,0,1,4,0,1,316,0,0,0,Yes
1,ZooKeeperClient.java,Builder newBuilder(),3,0,1,4,0,0,14,0,0,0,Yes
1,ZooKeeperClient.java,"void setACL(String, List<ACL>, int, StatCallback, Object)",37,2,3,4,1,5,52,0,0,2,Yes
1,ZooKeeperClient.java,"void processResult(int, String, Object, List<String>, Stat)",10,1,2,4,1,5,16,0,0,1,Yes
1,ZooKeeperClient.java,"void setData(String, byte[], int, StatCallback, Object)",37,2,3,4,1,5,37,0,0,2,Yes
1,ZooKeeperClient.java,Builder connectString(String),4,0,1,4,0,1,105,0,0,0,Yes
1,ZooKeeperClient.java,"List<String> getChildren(String, boolean, Stat)",21,1,2,4,1,3,42,0,0,1,Yes
1,ZooKeeperClient.java,"void processResult(int, String, Object)",9,1,2,4,1,3,16,0,0,1,Yes
1,ZooKeeperClient.java,"void getChildren(String, boolean, ChildrenCallback, Object)",38,2,3,4,1,4,37,0,0,2,Yes
1,ZooKeeperClient.java,"void backOffAndRetry(Runnable, long)",9,1,2,4,1,2,126,0,0,1,Yes
1,ZooKeeperClient.java,"Stat setACL(String, List<ACL>, int)",21,1,2,4,1,3,27,0,0,1,Yes
1,ZooKeeperClient.java,"List<ACL> getACL(String, Stat)",20,1,2,4,1,2,27,0,0,1,Yes
1,ZooKeeperClient.java,"void getData(String, boolean, DataCallback, Object)",36,2,3,4,1,4,37,0,0,2,Yes
1,ZooKeeperClient.java,void close(),7,0,1,4,0,0,1,0,0,0,Yes
1,ZooKeeperClient.java,ZooKeeperClient build(),47,2,3,4,1,0,3318,0,0,2,Yes
1,ZooKeeperClient.java,"void delete(String, int)",22,1,2,4,1,2,110,0,0,1,Yes
1,ZooKeeperClient.java,"byte[] getData(String, Watcher, Stat)",21,1,2,4,1,3,42,0,0,1,Yes
1,ZooKeeperClient.java,"void processResult(int, String, Object, byte[], Stat)",9,1,2,4,1,5,16,0,0,1,Yes
1,ZooKeeperClient.java,"Stat setData(String, byte[], int)",21,1,2,4,1,3,42,0,0,1,Yes
1,ZooKeeperClient.java,byte[] getSessionPasswd(),8,1,2,4,1,0,0,0,0,1,No
1,ZooKeeperClient.java,"Stat exists(String, Watcher)",20,1,2,4,1,2,42,0,0,1,Yes
1,ZooKeeperClient.java,"void exists(String, Watcher, StatCallback, Object)",36,2,3,4,1,4,37,0,0,2,Yes
1,ZooKeeperClient.java,"void processResult(int, String, Object, Stat)",9,1,2,4,1,4,32,0,0,1,Yes
1,ZooKeeperClient.java,void onExpired(),18,2,3,4,1,0,53,0,0,2,Yes
1,ZooKeeperClient.java,"void processResult(int, String, Object, List<String>)",10,1,2,4,1,4,16,0,0,1,Yes
1,EndpointResolver.java,Endpoint resolve(Endpoint),1,0,1,0,0,1,0,0,0,0,No
1,EndpointResolver.java,EndpointResolver identity(),3,0,1,0,0,0,0,0,0,0,No
1,EtcdRegistrationManager.java,"boolean format(KV, String)",12,3,4,6,2,2,0,0,0,3,No
1,EtcdRegistrationManager.java,boolean nukeExistingCluster(),4,0,1,6,0,0,0,0,0,0,No
1,EtcdRegistrationManager.java,"void doRegisterBookie(String, long)",37,4,5,6,2,2,0,0,0,4,No
1,EtcdRegistrationManager.java,"void writeCookie(BookieId, Versioned<byte[]>)",37,4,5,6,2,2,0,0,0,4,No
1,EtcdRegistrationManager.java,"boolean initNewCluster(KV, String)",79,0,1,6,0,2,0,0,0,0,No
1,EtcdRegistrationManager.java,"void unregisterBookie(BookieId, boolean)",15,2,3,6,1,2,0,0,0,2,No
1,EtcdRegistrationManager.java,"void doRegisterReadonlyBookie(BookieId, long)",6,0,1,6,0,2,0,0,0,0,No
1,EtcdRegistrationManager.java,"void registerBookie(BookieId, boolean, BookieServiceInfo)",9,1,2,6,1,3,0,0,0,1,No
1,EtcdRegistrationManager.java,boolean prepareFormat(),6,0,1,6,0,0,0,0,0,0,No
1,EtcdRegistrationManager.java,boolean isBookieRegistered(BookieId),16,0,1,6,0,1,0,0,0,0,No
1,EtcdRegistrationManager.java,Versioned<byte[]> readCookie(BookieId),13,1,2,6,1,1,0,0,0,1,No
1,EtcdRegistrationManager.java,String getClusterInstanceId(),14,1,2,6,1,0,0,0,0,1,No
1,EtcdRegistrationManager.java,boolean initNewCluster(),4,0,1,6,0,0,0,0,0,0,No
1,EtcdRegistrationManager.java,void addRegistrationListener(RegistrationListener),4,0,1,6,0,1,0,0,0,0,No
1,EtcdRegistrationManager.java,"boolean checkRegNodeAndWaitExpired(String, long)",11,1,2,6,1,2,0,0,0,1,No
1,EtcdRegistrationManager.java,"boolean nukeExistingCluster(KV, String)",46,3,4,6,1,2,0,0,0,3,No
1,EtcdRegistrationManager.java,boolean format(),4,0,1,6,0,0,0,0,0,0,No
1,EtcdRegistrationManager.java,"boolean waitUntilRegNodeExpired(String, long)",60,7,8,6,3,2,0,0,0,7,No
1,EtcdRegistrationManager.java,"void removeCookie(BookieId, Version)",32,3,4,6,2,2,0,0,0,3,No
1,EtcdRegistrationManager.java,void close(),9,1,2,6,1,0,0,0,0,1,No
1,StorageContainerManager.java,StorageContainerInfo getStorageContainer(long),6,0,1,0,0,1,0,0,0,0,No
1,StorageContainerManager.java,"boolean replaceStorageContainer(long, StorageContainerInfo)",11,1,2,0,1,2,0,0,0,1,No
1,StorageContainerManager.java,void removeStorageContainer(long),5,0,1,0,0,1,0,0,0,0,No
1,StorageContainerManager.java,void close(),6,0,1,0,0,0,0,0,0,0,No
1,ConvertToDBStorageCommand.java,"boolean apply(ServerConfiguration, CTDBFlags)",9,0,1,1,0,2,0,0,0,0,No
1,ConvertToDBStorageCommand.java,boolean handle(ServerConfiguration),39,3,4,1,1,1,0,0,0,3,No
1,ConvertToDBStorageCommand.java,"void initLedgerIdFormatter(ServerConfiguration, CTDBFlags)",10,2,3,1,1,2,0,0,0,2,No
1,Crc32cSse42Provider.java,EnumSet<HashSupport> querySupportTyped(HashParameters),6,1,2,0,1,1,0,0,0,1,No
1,Crc32cSse42Provider.java,boolean isCrc32C(HashParameters),3,0,1,0,0,1,0,0,0,0,No
1,Crc32cSse42Provider.java,"Hash get(HashParameters, EnumSet<HashSupport>)",6,1,2,0,1,2,0,0,0,1,No
1,Crc32cSse42Provider.java,"StatelessHash createCacheable(HashParameters, EnumSet<HashSupport>)",4,0,1,0,0,2,0,0,0,0,No
1,MetastoreWatcher.java,void process(MSWatchedEvent),1,0,1,0,0,1,0,0,0,0,No
1,LocationClient.java,CompletableFuture<List<OneStorageContainerEndpointResponse>> locateStorageContainers(List<Revisioned<Long>>),2,0,1,0,0,1,0,0,0,0,No
1,LocationClient.java,void close(),2,0,1,0,0,0,0,0,0,0,No
1,RootRangeStoreFactory.java,"RootRangeStore createStore(MVCCAsyncStore<byte[], byte[]>)",1,0,1,0,0,1,0,0,0,0,No
1,WriteAdvHandle.java,"long write(long, ByteBuffer)",4,0,1,0,0,2,0,0,0,0,No
1,WriteAdvHandle.java,"long write(long, byte[])",4,0,1,0,0,2,0,0,0,0,No
1,WriteAdvHandle.java,"CompletableFuture<Long> writeAsync(long, byte[])",3,0,1,0,0,2,0,0,0,0,No
1,WriteAdvHandle.java,"CompletableFuture<Long> writeAsync(long, ByteBuf)",1,0,1,0,0,2,0,0,0,0,No
1,WriteAdvHandle.java,"long write(long, ByteBuf)",3,0,1,0,0,2,0,0,0,0,No
1,WriteAdvHandle.java,"CompletableFuture<Long> writeAsync(long, ByteBuffer)",3,0,1,0,0,2,0,0,0,0,No
1,WriteAdvHandle.java,"CompletableFuture<Long> writeAsync(long, byte[], int, int)",3,0,1,0,0,4,0,0,0,0,No
1,WriteAdvHandle.java,"long write(long, byte[], int, int)",4,0,1,0,0,4,0,0,0,0,No
1,RequestStats.java,void untrackAddRequest(),3,0,1,0,0,0,0,0,0,0,No
1,RequestStats.java,Number getDefaultValue(),4,0,1,0,0,0,0,0,0,0,No
1,RequestStats.java,Number getSample(),4,0,1,0,0,0,0,0,0,0,No
1,RequestStats.java,void unblockAddRequest(long),4,0,1,0,0,1,0,0,0,0,No
1,RequestStats.java,void untrackReadRequest(),3,0,1,0,0,0,0,0,0,0,No
1,RequestStats.java,void trackAddRequest(),4,0,1,0,0,0,0,0,0,0,No
1,RequestStats.java,void trackReadRequest(),4,0,1,0,0,0,0,0,0,0,No
1,RequestStats.java,void blockReadRequest(),3,0,1,0,0,0,0,0,0,0,No
1,RequestStats.java,int maxAddsInProgressCount(),3,0,1,0,0,0,0,0,0,0,No
1,RequestStats.java,int maxReadsInProgressCount(),3,0,1,0,0,0,0,0,0,0,No
